,supplier_id,account_id,date_issue,timestamp,company_id,id,credit,amount,descrition,file,debit,balance,name,slug,department_id
917,395,,2017-05-31,2017-06-01 07:51:51.754544,1,945,10000.0,10000.0,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-63,
922,1422,,2017-06-01,2017-06-02 11:00:50.933829,1,950,2509.54,2509.54,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-103,
923,1959,,2017-05-26,2017-06-02 16:57:02.246829,1,951,20000.0,20000.0,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-16,
926,1807,,2017-06-05,2017-06-08 10:13:32.741164,1,954,1912.13,1912.13,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-104,
927,1609,,2017-06-05,2017-06-08 10:27:38.214497,1,955,3935.95,3935.95,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-105,
930,2011,,2017-06-08,2017-06-08 15:39:27.847093,1,958,17114.75,17114.75,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-47,
931,1073,,2017-06-09,2017-06-09 11:39:15.753468,1,959,7460.3,7460.3,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-17,
932,294,,2017-06-08,2017-06-09 16:10:39.756867,1,960,7079.02,7079.02,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-107,1.0
935,1386,,2017-06-08,2017-06-12 07:53:20.639869,1,963,3180.0,3180.0,CONFIRMING CAJAMAR ,,,,CONFIRMING CAJAMAR ,confirming-cajamar-110,
941,1959,,2017-06-13,2017-06-13 15:29:31.610098,1,969,7510.14,7510.14,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-48,
948,1269,,2017-06-15,2017-06-15 14:29:56.101951,1,976,136.0,136.0,-----------EMBARGO HACIENDA 12/06/17---------,,,,-----------EMBARGO HACIENDA 12/06/17---------,embargo-hacienda-120617,
949,2028,,2017-06-30,2017-06-15 15:23:25.180792,1,977,-696.0,-696.0,VTO. PAGARÉ,,,,VTO. PAGARÉ,vto-pagare,
952,2111,,2017-06-15,2017-06-16 07:15:39.193210,1,980,1443.04,1443.04,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-165,
953,2112,,2017-06-09,2017-06-16 10:11:50.446043,1,981,2777.94,2777.94,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-166,
954,2105,,2017-06-15,2017-06-16 10:41:08.769348,1,982,3166.05,3166.05,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-65,
956,294,,2017-06-15,2017-06-16 10:47:41.112596,1,984,5020.36,5020.36,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-67,1.0
957,655,,2017-06-15,2017-06-16 11:01:51.114891,1,985,2205.85,2205.85,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-68,1.0
958,1877,,2017-06-15,2017-06-16 11:04:07.707894,1,986,4183.25,4183.25,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-69,1.0
961,1677,,2017-06-16,2017-06-16 11:44:09.657063,1,989,3001.2,3001.2,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-167,
963,1561,,2017-06-12,2017-06-19 09:43:44.866599,1,991,8265.5,8265.5,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-168,
964,2101,,2017-06-15,2017-06-19 10:12:20.767332,1,992,2345.17,2345.17,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-72,1.0
965,2094,,2017-06-19,2017-06-19 10:19:07.935234,1,993,630.82,630.82,PAGADO EFECTIVO SALVA,,,,PAGADO EFECTIVO SALVA,pagado-efectivo-salva,
966,1888,,2017-06-13,2017-06-19 14:46:13.016736,1,996,5000.0,5000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-169,
968,2101,,2017-06-22,2017-06-23 08:48:09.725674,1,998,1597.79,1597.79,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-74,1.0
969,294,,2017-06-22,2017-06-23 08:50:32.436371,1,999,3900.68,3900.68,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-75,1.0
970,294,,2017-06-22,2017-06-23 08:51:22.892709,1,1000,3910.06,3910.06,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-76,1.0
973,66,,2017-06-22,2017-06-26 07:26:54.775245,1,1003,6835.77,6835.77,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-78,
977,2134,,2017-06-21,2017-07-03 09:46:05.440425,1,1007,2595.0,2595.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-49,
978,1075,,2017-07-05,2017-07-05 14:19:22.064778,1,1008,0.0,0.0,------LEVANTAMIENTO DE EMBARGO SEGURIDAD SOCIAL--------,,,,------LEVANTAMIENTO DE EMBARGO SEGURIDAD SOCIAL--------,levantamiento-de-embargo-seguridad-social,
979,294,,2017-07-05,2017-07-06 07:13:02.552573,1,1009,3011.54,3011.54,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-82,1.0
981,973,,2017-07-05,2017-07-06 07:28:11.574413,1,1012,9249.84,9249.84,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-85,
985,395,,2017-07-05,2017-07-06 07:40:08.678911,1,1016,8987.93,8987.93,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-89,
986,101,,2017-07-05,2017-07-06 11:22:19.689755,1,1017,15000.0,15000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-170,
987,313,,2017-07-07,2017-07-10 10:22:09.038549,1,1018,16634.51,16634.51,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-38,
989,66,,2017-07-07,2017-07-10 10:53:14.567691,1,1020,5068.64,5068.64,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-40,
991,2112,,2017-07-07,2017-07-10 11:16:16.795722,1,1022,2777.94,2777.94,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-171,
992,1561,,2017-07-07,2017-07-10 11:22:51.113369,1,1023,10003.5,10003.5,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-172,
994,122,,2017-07-07,2017-07-10 11:40:32.466563,1,1025,4451.82,4451.82,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-174,
995,1609,,2017-07-07,2017-07-10 14:09:50.453339,1,1026,2849.07,2849.07,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-175,
997,1888,,2017-07-12,2017-07-12 15:40:03.205829,1,1028,2574.35,2574.35,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-177,
1008,1269,,2017-07-12,2017-07-13 10:42:10.856105,1,1039,5941.0,5941.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-105,
1013,294,,2017-07-17,2017-07-19 11:33:10.016574,1,1044,6335.69,6335.69,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-94,1.0
1014,1,,2017-07-20,2017-07-20 11:54:04.803105,1,1045,12032.05,12032.05,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-45,
1015,1,,2017-07-20,2017-07-20 11:54:22.011195,1,1046,24464.09,24464.09,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-95,
1016,436,,2017-07-20,2017-07-21 08:20:13.432553,1,1047,8610.0,8610.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-113,
1017,1736,,2017-07-20,2017-07-21 08:24:28.096507,1,1048,4110.0,4110.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-114,
1018,2109,,2017-07-20,2017-07-21 08:29:49.823137,1,1049,5111.8,5111.8,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-115,
1021,2011,,2017-07-20,2017-07-21 10:20:37.736753,1,1052,13689.71,13689.71,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-46,
1022,1849,,2017-07-20,2017-07-21 10:23:54.014381,1,1053,11522.36,11522.36,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-47,1.0
1023,75,,2017-07-20,2017-07-21 10:28:29.122786,1,1054,10053.3,10053.3,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-48,
1025,2110,,2017-07-20,2017-07-24 07:02:18.997968,1,1056,3782.0,3782.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-180,
1029,655,,2017-07-20,2017-07-24 08:00:40.238270,1,1060,1857.11,1857.11,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-97,1.0
1031,973,,2017-07-20,2017-07-24 08:27:55.669592,1,1062,3916.92,3916.92,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-99,
1035,294,,2017-07-24,2017-07-25 14:14:27.392048,1,1066,8513.77,8513.77,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-103,1.0
1037,973,,2017-07-25,2017-07-25 14:37:20.905644,1,1068,-9249.84,-9249.84,DEVOLUCION CONFIRMING POPULAR RAMINATRANS,,,,DEVOLUCION CONFIRMING POPULAR RAMINATRANS,devolucion-confirming-popular-raminatrans,
1038,352,,2017-07-24,2017-07-25 14:39:14.872322,1,1069,9249.84,9249.84,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-104,
1039,2119,,2017-07-19,2017-07-26 16:24:38.550825,1,1070,9248.28,9248.28,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-106,
1043,294,,2017-07-31,2017-07-31 14:53:05.057563,1,1074,5756.48,5756.48,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-106,1.0
1044,1878,,2017-07-27,2017-07-31 14:57:13.572959,1,1075,3936.45,3936.45,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-51,
1048,1275,,2017-07-28,2017-07-31 16:07:19.317172,1,1079,5629.97,5629.97,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-107,
1051,56,,2017-07-27,2017-08-01 14:56:33.612602,1,1082,5984.21,5984.21,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-109,1.0
1053,10,,2017-07-27,2017-08-02 08:07:44.224819,1,1084,14885.15,14885.15,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-19,
1057,1386,,2017-08-02,2017-08-03 10:05:53.517101,1,1088,5862.45,5862.45,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-114,
1058,64,,2017-08-02,2017-08-03 10:07:45.168757,1,1089,4365.08,4365.08,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-115,
1060,1164,,2017-08-02,2017-08-03 10:11:28.479244,1,1091,2872.42,2872.42,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-117,1.0
1061,973,,2017-08-02,2017-08-03 10:50:16.768089,1,1092,2247.16,2247.16,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-118,
1064,1275,,2017-08-03,2017-08-03 11:30:32.620129,1,1095,2978.55,2978.55,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-121,
1066,395,,2017-08-03,2017-08-03 11:38:32.419323,1,1097,6500.0,6500.0,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-123,
1068,101,,2017-08-04,2017-08-07 14:46:08.261590,1,1099,8792.06,8792.06,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-120,
1070,1752,,2017-08-04,2017-08-08 09:26:59.751610,1,1101,6025.28,6025.28,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-55,
1072,2187,,2017-06-30,2017-08-09 07:36:19.035012,1,1103,-79045.74,-79045.74,CERTIFICACION FRAS 62-63-64-65,,,,CERTIFICACION FRAS 62-63-64-65,certificacion-fras-62-63-64-65,
1073,1959,,2017-06-30,2017-08-09 07:37:58.219420,1,1104,79045.74,79045.74,DEUDA DERIVACION,,,,DEUDA DERIVACION,deuda-derivacion,
1081,973,,2017-08-09,2017-08-10 09:27:45.891722,1,1112,3133.89,3133.89,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-126,
1083,294,,2017-08-09,2017-08-10 09:35:59.062439,1,1114,2356.55,2356.55,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-128,1.0
1084,1269,,2017-08-10,2017-08-10 09:38:51.290082,1,1115,9303.0,9303.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-107,
1086,2195,,2017-08-10,2017-08-10 11:17:55.505196,1,1117,7016.47,7016.47,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-56,
1089,2011,,2017-08-16,2017-08-10 15:46:14.405380,1,1120,3253.09,3253.09,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-131,
1091,2101,,2017-08-10,2017-08-10 15:54:38.708479,1,1122,4395.76,4395.76,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-133,
1092,1959,,2017-08-10,2017-08-10 16:12:14.930459,1,1123,10000.0,10000.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-108,
1093,1888,,2017-08-14,2017-08-16 10:39:42.071326,1,1124,8000.0,8000.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-123,
1094,1959,,2017-08-08,2017-08-16 11:13:53.096438,2,1125,9281.13,9281.13,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-21,
1100,1413,,2017-08-23,2017-08-23 15:09:22.587908,1,1131,7404.05,7404.05,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-124,
1105,294,,2017-08-24,2017-08-24 10:14:32.496940,1,1136,10487.96,10487.96,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-140,1.0
1106,1888,,2017-08-28,2017-08-30 07:07:19.288571,1,1137,5899.0,5899.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-126,
1110,294,,2017-09-04,2017-09-04 14:59:38.382762,1,1141,11247.7,11247.7,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-141,1.0
1111,1249,,2017-08-31,2017-09-04 15:20:01.945264,1,1142,8917.96,8917.96,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-57,
1112,2216,,2017-08-31,2017-09-04 16:36:43.559968,1,1143,1531.35,1531.35,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-128,
1114,2178,,2017-08-31,2017-09-05 07:49:15.129392,1,1145,5212.5,5212.5,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-129,
1115,2158,,2017-09-01,2017-09-05 08:36:58.874531,1,1146,6667.56,6667.56,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-130,
1117,2130,,2017-08-31,2017-09-05 10:09:23.535148,1,1148,3024.59,3024.59,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-100,
1120,1878,,2017-09-06,2017-09-07 08:00:21.808964,1,1151,22646.77,22646.77,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-142,
1121,2119,,2017-09-06,2017-09-07 10:17:35.455661,1,1152,8634.51,8634.51,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-110,
1123,1905,,2017-09-08,2017-09-12 07:23:10.265902,1,1154,-1718.34,-1718.34,DEVOLUCION TRANSFER.,,,,DEVOLUCION TRANSFER.,devolucion-transfer,
1124,2187,,2017-09-12,2017-09-14 07:31:08.376420,1,1155,-10000.0,-10000.0,PAGARE,,,,PAGARE,pagare,
1127,14,,2017-09-18,2017-09-18 11:27:32.264332,2,1158,0.0,0.0,-----------EMBARGO HACIENDA 12/09/17---------,,,,-----------EMBARGO HACIENDA 12/09/17---------,embargo-hacienda-120917-2,
1128,122,,2017-09-18,2017-09-19 07:06:38.848426,1,1159,7965.5,7965.5,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-184,
1129,395,,2017-09-18,2017-09-19 07:16:27.637166,1,1160,6000.0,6000.0,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-143,
1130,294,,2017-09-18,2017-09-19 07:20:38.829386,1,1161,4934.89,4934.89,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-144,1.0
1133,1959,,2017-09-14,2017-09-19 09:42:31.400532,1,1164,25266.67,25266.67,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-132,
1134,2229,,2017-09-13,2017-09-19 10:19:01.188099,1,1165,1674.98,1674.98,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-133,
1135,2216,,2017-09-13,2017-09-19 10:24:18.723948,1,1166,1531.35,1531.35,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-134,
1136,1888,,2017-09-12,2017-09-19 10:27:42.831736,1,1167,6642.0,6642.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-185,
1138,973,,2017-09-13,2017-09-19 11:21:14.729526,1,1169,5142.51,5142.51,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-136,
1139,1878,,2017-09-13,2017-09-19 11:24:23.940406,1,1170,1241.88,1241.88,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-137,
1140,107,,2017-09-13,2017-09-19 11:28:12.882555,1,1171,1283.94,1283.94,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-138,
1141,2195,,2017-09-13,2017-09-19 11:41:32.121662,1,1172,16371.76,16371.76,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-139,
1143,973,,2017-09-11,2017-09-19 14:13:59.630041,1,1174,1760.55,1760.55,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-79,
1144,2142,,2017-09-11,2017-09-19 14:16:18.260129,1,1175,1452.0,1452.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-141,
1145,2134,,2017-09-11,2017-09-19 14:37:22.585575,1,1176,3528.07,3528.07,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-142,
1148,1959,,2017-09-11,2017-09-19 14:49:39.247535,1,1179,20000.0,20000.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-111,
1149,1476,,2017-09-19,2017-09-19 15:36:58.540526,1,1180,0.0,0.0,-----------EMBARGO HACIENDA 12/09/17---------,,,,-----------EMBARGO HACIENDA 12/09/17---------,embargo-hacienda-120917-3,
1151,1027,,2017-09-21,2017-09-21 08:32:52.525493,1,1182,10000.0,10000.0,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-22,
1152,1752,,2017-09-21,2017-09-21 14:23:23.450988,1,1183,6758.06,6758.06,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-145,
1153,2209,,2017-09-21,2017-09-21 14:27:59.779616,1,1184,1824.35,1824.35,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-146,
1156,2253,,2017-09-26,2017-09-26 08:29:03.899284,1,1187,61.12,61.12,PAGADO SALVA EFECTIVO,,,,PAGADO SALVA EFECTIVO,pagado-salva-efectivo-2,
1157,473,,2017-09-26,2017-09-26 14:32:23.967644,1,1188,11137.8,11137.8,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-145,
1158,1752,,2017-09-26,2017-09-26 14:38:18.111959,1,1189,7054.33,7054.33,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-146,
1160,395,,2017-09-26,2017-09-26 14:44:34.518266,1,1191,6500.0,6500.0,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-148,
1163,395,,2017-09-18,2017-09-26 15:36:20.443653,1,1194,5586.5,5586.5,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-149,
1164,10,,2017-09-27,2017-09-27 15:01:41.750424,1,1195,4915.6,4915.6,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-23,
1165,1027,,2017-09-27,2017-09-27 15:03:44.957492,1,1196,9850.16,9850.16,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-24,
1167,2085,,2017-09-27,2017-09-27 15:29:22.649872,1,1198,4538.69,4538.69,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-150,
1169,473,,2017-09-27,2017-09-27 15:58:04.081545,1,1200,5032.0,5032.0,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-152,
1170,2119,,2017-09-27,2017-09-28 07:07:23.963231,1,1201,2857.85,2857.85,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-153,
1173,294,,2017-09-28,2017-09-28 15:53:34.260866,1,1204,3123.93,3123.93,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-147,1.0
1174,1959,,2017-09-28,2017-09-29 07:07:22.568608,1,1205,40000.0,40000.0,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-25,
1176,2071,,2017-09-28,2017-09-29 07:26:31.959444,1,1207,2930.74,2930.74,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-148,
1177,2261,,2017-09-28,2017-09-29 08:18:59.971125,1,1208,2251.51,2251.51,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-189,
1178,2262,,2017-09-28,2017-09-29 11:30:22.346701,1,1209,3212.46,3212.46,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-149,
1179,66,,2017-09-28,2017-09-29 11:41:00.120440,1,1210,5556.32,5556.32,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-150,
1180,2134,,2017-09-28,2017-09-29 11:43:46.781560,1,1211,2913.65,2913.65,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-151,
1187,1269,,2017-10-02,2017-10-04 11:16:47.836485,1,1218,8000.0,8000.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-153,
1189,1888,,2017-10-05,2017-10-06 07:37:06.665052,1,1220,15000.0,15000.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-154,
1191,1878,,2017-10-05,2017-10-06 10:32:57.725979,1,1222,1314.67,1314.67,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-156,
1192,1959,,2017-10-05,2017-10-06 11:48:38.276603,1,1223,5000.0,5000.0,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-26,
1193,1959,,2017-10-05,2017-10-06 11:49:04.876535,2,1224,35573.82,35573.82,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-27,
1195,294,,2017-10-06,2017-10-06 11:58:44.063598,1,1226,5190.18,5190.18,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-56,1.0
1198,2244,,2017-10-11,2017-10-13 07:46:09.989207,1,1229,7168.35,7168.35,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-191,
1199,973,,2017-10-11,2017-10-13 07:52:09.126415,1,1230,3611.85,3611.85,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-192,
1204,1959,,2017-10-10,2017-10-13 08:25:37.487657,1,1235,28557.9,28557.9,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-28,
1205,1959,,2017-10-10,2017-10-13 08:26:00.824784,2,1236,5498.28,5498.28,CONFIRMING BBVA,,,,CONFIRMING BBVA,confirming-bbva-29,
1206,1269,,2017-10-13,2017-10-13 11:09:53.368722,1,1237,6349.65,6349.65,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-158,
1207,395,,2017-10-13,2017-10-13 11:13:57.018180,1,1238,6500.0,6500.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-159,
1208,1609,,2017-10-13,2017-10-13 11:30:04.326811,1,1239,4567.6,4567.6,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-197,
1210,1888,,2017-10-13,2017-10-13 14:40:29.459272,1,1241,3816.92,3816.92,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-198,
1211,2144,,2017-10-13,2017-10-13 14:42:50.580100,1,1242,2871.5,2871.5,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-69,
1213,6,,2017-10-16,2017-10-16 10:39:56.095481,1,1244,200.0,200.0,DINERO A OPERARIO,,,,DINERO A OPERARIO,dinero-a-operario,
1215,2291,,2017-10-17,2017-10-17 14:09:34.758301,1,1246,1665.46,1665.46,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-71,
1216,262,,2017-10-17,2017-10-18 07:36:52.855706,2,1247,25334.75,25334.75,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-155,
1217,262,,2017-10-17,2017-10-18 07:37:20.180654,1,1248,13747.08,13747.08,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-112,
1218,1784,,2017-10-18,2017-10-18 10:31:16.791522,1,1249,4790.39,4790.39,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-72,
1219,1249,,2017-10-18,2017-10-19 08:09:17.647834,1,1250,11404.44,11404.44,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-199,
1222,294,,2017-10-18,2017-10-19 08:54:24.317664,1,1253,6619.72,6619.72,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-202,1.0
1225,2299,,2017-10-19,2017-10-19 14:48:54.693853,1,1256,9742.7,9742.7,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-73,
1226,1164,,2017-10-19,2017-10-20 07:05:13.963093,1,1257,4311.12,4311.12,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-205,1.0
1227,2150,,2017-10-19,2017-10-20 07:10:04.852573,1,1258,1858.25,1858.25,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-206,1.0
1228,2187,,2017-10-10,2017-10-20 07:47:58.073535,1,1259,-10000.0,-10000.0,PAGARE,,,,PAGARE,pagare-2,
1231,32,,2017-10-20,2017-10-20 16:20:27.942835,1,1262,29553.87,29553.87,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-160,
1238,2229,,2017-10-25,2017-10-26 14:47:41.684865,1,1269,1717.46,1717.46,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-209,
1239,2250,,2017-10-25,2017-10-26 14:57:34.036684,1,1270,3972.32,3972.32,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-210,
